web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,created-date,new-price,description-text
"1698797402-337","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2010-occasion-10986117","AUDI A3 Sportback 2.0 TFSI Ambiente quattro S-tronic","Top gepflegtes CH-Fzg, Radio, Klima, Lederlenkrad, 8-fach., EWIWA AUTOMOBILE, 079 533 63 33","CHF 12'999.–","04.2010","Limousine","124'485 km","Essence","Boîte manuelle automatisée","200 PS (147 kW)","4 roues motrices","7.6 l/100 km","Oui","01.11.2023","Non","Non","","Juchstrasse 25, 8604 Volketswil","Listing ID: 10986117","2023-10-31","Non","Herzlich willkommen bei EWIWA AUTOMOBILE

Besten Dank für Ihr Interesse an unseren Fahrzeugen.

Unser kompetentes Verkaufspersonal freut sich, Sie persönlich, telefonisch oder per Mail begrüssen und beraten zu dürfen. Zögern Sie nicht uns zu kontaktieren.

Besichtigung / Probefahrten

Bitte für Besichtigungen und Probefahrten vorher einen Termin vereinbaren. Wünschen Sie einen Beratungstermin ausserhalb unserer Öffnungszeiten, ist dies nach vorheriger Terminabsprache sehr wohl möglich.

Leasing / Finanzierung

Gerne unterbreiten wir Ihnen auch ein Leasing- oder Finanzierungsangebot zu sehr fairen Konditionen.

Eintausch / Ankauf

Selbstverständlich tauschen oder kaufen wir auch Ihr jetziges Fahrzeug zu marktgerechten Konditionen ein.

Verkaufspreise

Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer, äusserst knapp kalkuliert.

Transparenz / Ehrlichkeit

Wir sind ein äusserst fairer Partner im Umgang mit unseren Kunden und leben nach dem Motto: Transparenz und Ehrlichkeit währt und fährt am Längsten.

Kontakt

Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich während unseren Geschäftszeiten von Montag bis Samstag sehr gerne zur Verfügung.

Testen Sie uns … wir freuen uns auf Ihre Kontaktaufnahme unter:

079 533 63 33

EWIWA AUTOMOBILE
Juchstrasse 25
8604 Volketswil

Irrtümer und Preisänderungen vorbehalten.a"
"1698797417-338","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2012-occasion-10963619","AUDI A3 Sportback 1.8 TFSI Ambition S-tronic","Inkl. Garantie - Voll-Tank - Vignette","CHF 12'999.–","02.2012","Limousine","88'000 km","Essence","Boîte manuelle automatisée","160 PS (118 kW)","Traction avant","6.6 l/100 km","Oui","25.10.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Kugelgasse 4, 8492 Wila","Listing ID: 10963619","2023-10-22","Non","** WIR HEISSEN SIE HERZLICH WILLKOMMEN ** 


             ** TÖSSTAL AUTOHANDEL GmbH ** 

Audi A3 1.8 TFSI S-Tronic 

- CH-Fahrzeug 
- Nicht Raucher 
- JG: 2012 
- KM: 88.000 
- Frisch Ab MFK 
- Frisch Ab Service 
- 8-Fach Sommer ALU & Winter ALU 
- Service Dokument Vorhanden Übersichtlich 
- Automatik Schaltet Einwandfrei 
- Motor in einem Einwandfreiem zustand. 
- Tempomat - Klimatronic - 2 X Schlüssel 
- Inkl. Garantie - Voll-Tank - Vignette 2023
- Lieferung Schweizweit im Aufpreis 

Für weiteren Fragen sowie Interesse dürfen sie mich Telefonisch oder Via E-mail Kontaktieren"
"1698797432-339","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10787883","AUDI A3 1.8 TFSI Ambition S-tronic","* CH FZG * FRISCH MFK-SERVICE * 180 Ps * S-TRONIC * AMBITION-SPORT DESIGN * LEDER-ALCANTARA * PANORAMA * SITZ HEIZUNG* ALU 18","CHF 12'999.–","09.2013","Limousine","169'977 km","Essence","Boîte manuelle automatisée","180 PS (132 kW)","Traction avant","5.6 l/100 km","Oui","07.06.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 2'000 km","Bahnhofstrasse 20, 9435 Heerbrugg SG","Listing ID: 10787883","2023-08-21","Non","- AUDI A3 1.8 TFSI
- 180 Ps
- VOLL OPTION
- CH AUSFÜHRUNG
- SPORT-AMBITION PAKET
- AUTOMAT

- S-TRONIC
- F1
- AKTIVLENKRAD
- AKTIV TEMPOMAT
- BREMS FUNKTION TEMPOMAT

- GROSSE NAVI
- FARB. NAVI
- EL. PAKET 
- EL. LCD

- AKTIV SITZE
- SPORT SITZE
- AMBITION AUSFÜHRUNG

- LEDER-ALCANTARA SITZE
- LEDER-ALCANTARA AMBIENT

- AMBIENTLIGHT
- SWISS AUSSTATTUNG

- DAB-AUX-BLUETOOTH-CD-RADIO (Top Bang&Olufsen Sound) 

- SCHWARZ DACH

- EL PANORAMA-DACH

- 2X SITZ-HEIZUNG
- AKTIV-KLIMA
- DIGITAL KLIMA
- PDC SENSOREN
- XENON-LED LIGHT
- VORNE-HINTEN LED

- FRISCH SERVICE (154.234 KM)
- FRISCH MFK (07.06.2023)

- ALLE SERVICE IMMER DURCHGEFÜHRT (AMAG-AUDI)

- ALU 18 (SOMMERPNEUS) CONTI-225-40-18


- 2X SCHLÜSSEL
- VIGNETTE

- GARANTIE 12M

- SOFORT VERFÜGBAR

- ALLE UNSERE FAHRZEUGE SIND MIT: - VIGNETTE + HALBER TANK + INNEN UND AUSSEN GEREINIGT (immer bei Fahrzeugübergabe)

Am liebsten wäre es, wenn Sie eine Termin vereinbaren....Bevor Sie abfahren!!

Irrtümer vorbehalten, keine Haftung für Druck und Schreibfehler....Alle Angaben ohne Gewähr!!!

Am besten selber kontrollieren richtige Ausstattung.

Vielen Dank an Ihre Interesse

FINANZIERUNG MÖGLICH
GP Automobile

Ablieferungspauschale 420 Fr (ganze CH)"
"1698797445-340","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10250957","AUDI A3 Sportback 2.0 TDI Ambition","FRISCH AB MFK UND SERVICE","CHF 13'000.–","10.2014","Limousine","170'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","Traction avant","4.2 l/100 km","Oui","","Non","Non","","Buchenhagstrasse 4, 8156 Oberhasli","Listing ID: 10250957","2023-02-11","Oui",""
"1698797458-341","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10950104","AUDI A3 Sportback 1.8 TFSI Ambition quattro S-tronic","","CHF 13'000.–","02.2014","Limousine","145'000 km","Essence","Boîte manuelle automatisée","180 PS (132 kW)","4 roues motrices","6.6 l/100 km","Non","22.02.2022","Non","Non","","Via Barnöv 6, 7604 Borgonovo","Listing ID: 10950104","2023-10-17","CHF 45'000",""
"1698797471-342","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10911514","AUDI A3 Sportback 1.4 TFSI Attraction","","CHF 13'200.–","11.2014","Limousine","162'700 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","4.7 l/100 km","Oui","28.04.2020","Non","Non","","Brünigstrasse 36, 6078 Lungern","Listing ID: 10911514","2023-10-03","Non","Service gepflegt von offiziellem Markenvertreter"
"1698797484-343","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10864896","AUDI A3 Sportback 1.4 TFSI g-tron Ambition S-tronic","Erstbesitz, unfallfrei","CHF 13'200.–","07.2015","Limousine","103'000 km","Gaz naturel (CNG) / Essence","Boîte manuelle automatisée","110 PS (81 kW)","Traction avant","-","Non","01.04.2021","Non","Non","","Bachstelzenweg, 9410 Heiden","Listing ID: 10864896","2023-09-17","CHF 41'560",""
"1698797497-344","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10626910","AUDI AUDI A3 1.8 T FSI Ambition S-Tronic","","CHF 13'300.–","11.2012","Limousine","135'000 km","Essence","Boîte manuelle automatisée","179 PS (132 kW)","Traction avant","5.6 l/100 km","Non","","Non","Non","","Hauptstrasse 276, 3852 Ringgenberg","Listing ID: 10626910","2023-06-19","CHF 49'650","Had a tire issue with my BMW and they made the repair within minutes. Thanks ..."
"1698797512-345","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10187711","AUDI A3 Sportback 2.0 TDI Attraction quattro S-tronic","","CHF 13'499.–","09.2013","Limousine","209'300 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","4.9 l/100 km","Oui","","Non","Non","","Bahnhofstrasse 5, 8360 Eschlikon TG","Listing ID: 10187711","2023-01-19","Non","-Top Zustand

-***4x4***
-Distanzregler
-Spurhalteassistent
-Sitzbezug Alcantara
-Sitzheizung
-Automatische Klimaanlage
-Parksensoren Hinten
-Parksensoren Vorne
-Rückfahrkamera
-Xenon-Scheinwerfer
-8 Fach Bereift mit Felgen
-Bluetooth Schnittstelle
-Dab Radio
-Neue Bremsen Vorne 
-Neue Bremsen Hinten
-Frisch ab MFK
-Frisch ab Service 

-Alle service bei der Audi Garage ausgeführt

-Ablieferungspauschale für CHF 390.- 
-Eintausch möglich"
"1698797525-346","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-9478567","AUDI A3 Sportback 2.0 TDI Ambiente S-tronic","Top zustand wir ab frisch MFK geliefert","CHF 13'500.–","07.2013","Limousine","174'000 km","Diesel","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","4.5 l/100 km","Non","12.04.2019","Non","Non","","Bergstrasse 10 a, 8953 Dietikon","Listing ID: 9478567","2022-11-14","Oui",""
"1698797538-347","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2011-occasion-10979506","AUDI A3 Sportback 2.0 16V T FSI Ambition q.STr","","CHF 13'500.–","05.2011","Limousine","134'500 km","Essence","Boîte manuelle automatisée","200 PS (147 kW)","4 roues motrices","7.6 l/100 km","Oui","21.02.2023","Non","Non","","S. Antonio 54A, 7745 Li Curt  GR","Listing ID: 10979506","2023-10-28","CHF 70'480","www.garagerossi.ch IM AUFTRAG MFK 21.02.2023"
"1698797553-348","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10983660","AUDI A3 Sportback 2.0 TDI Ambition","Audi A3 full S-line, nombreuses options, parfait état","CHF 13'500.–","07.2013","Limousine","218'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","Traction avant","4.2 l/100 km","Oui","","Non","Non","","Orgeries 2L, 2742 Perrefitte","Listing ID: 10983660","2023-10-30","Non","Bonjour, je vends une audi A3 bien entretenue, 2.0tdi 150cv, kilométrage 217000km, année 2013.

La voiture dispose de l’ensemble complet S line (intérieur et extérieur). Elle se présente très bien, peinture et intérieur en parfait état.

Version d'équipement riche, y compris le chauffage stationnaire webasto d'origine.

La voiture a fait l'objet d'une inspection MFK récente et a été révisée chez un concessionnaire Audi.

L'année dernière, j'ai acheté de nouvelles jantes en alliage d'été avec des pneus neufs (visibles sur les photos). J'ai également un deuxième jeu de jantes en alliage Audi avec des pneus d'hiver neufs (achetés cette année).

Je vends la voiture parce que j'ai une voiture de fonction et que je n'en ai plus besoin.

Je vous invite à faire un essai routier !"
"1698797568-349","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10975284","AUDI A3 Sportback 1.8 T FSI Ambiente quattro Automat","Servicegepflegtes CH-Fahrzeug wird frisch ab MFK & Service verkauft, 1 Jahr Garantie inkl., tolle Ausstattung ....","CHF 13'590.–","11.2014","Limousine","155'900 km","Essence","Boîte manuelle automatisée","180 PS (132 kW)","4 roues motrices","6.5 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Horwerstrasse 120, 6010 Kriens","Listing ID: 10975284","2023-10-26","CHF 57'280","Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

We speak english, On parle français, Noi parliamo l'italiano, Hablamos español, Falamos portugues.

Sie erreichen uns unter der Telefonnummer 041 348 03 03  oder per E-Mail 


Ihr Garage Galliker Team Kriens"
"1698797581-350","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10346686","AUDI A3 Sportback 1.6 TDI Ambiente S-tronic","Garantie 12 mois / 20'000 kms(+390.-)","CHF 13'800.–","02.2015","Limousine","103'746 km","Diesel","Boîte manuelle automatisée","105 PS (77 kW)","Traction avant","3.9 l/100 km","Oui","14.03.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route de Gruyère 40, 1632 Riaz","Listing ID: 10346686","2023-03-15","Oui","Véhicule en parfait état. Equipé de roues d'été et d'hiver. Service effectué pour l'expertise avec disques et plaquettes de freins arrière neuf"
"1698797596-351","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10699985","AUDI A3 Sportback 1.4 TFSI Ambition S-tronic","Topzustand , inkl. Winterräder . Garantie 12 Mt. / 20'000 km !","CHF 13'800.–","03.2015","Limousine","143'000 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","4.7 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Worblaufenstrasse 163, 3048 Worblaufen","Listing ID: 10699985","2023-07-14","Non","Topzustand , servicegepflegt , Nichtraucher Fahrzeug , inkl. Winterräder . Eintausch / Finanzierung / Leasing möglich . Gerne erwarten wir Ihren Anruf und besuchen Sie uns auf unseren Verkaufsplätzen in 3048 Bern - Worblaufen und 3322 Schönbühl . Eine grosse Auswahl an gepflegten und geprüften Fahrzeugen stehen für Sie bereit ."
"1698797611-352","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10126069","AUDI A3 Sportback 1.4 TFSI Attraction S-tronic","* CH Fahrzeug * ab MFK * ab Service *Panorama-Glasdach * Innenraumlicht-Paket * 4 Speichen-Lederlenkrad","CHF 13'890.–","05.2013","Limousine","147'200 km","Essence","Boîte manuelle automatisée","122 PS (90 kW)","Traction avant","5 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Neue Winterthurerstrasse 5, 8303 Bassersdorf","Listing ID: 10126069","2022-12-24","Non","Herzlich willkommen bei Auto ALPA GmbH

Ihr Interesse an unseren Fahrzeugen freut uns sehr. Einige Erläuterungen zu den wichtigsten Fragen:

Eintausch / Ankauf:

Ihr Fahrzeug tauschen wir gerne ein. Auch mehrere oder teurere Autos mit Wertausgleich sind bei uns willkommen. Haben Sie ein jüngeres, unfallfreies und servicegepflegtes Fahrzeug? Dann sind wir interessiert. Wir bitten Sie dazu uns eine Email mit allen Details und evt. Bilder zu senden. Sie erhalten umgehend unsere Offerte.

Garantie im Kaufpreis inklusive:

Für Fahrzeuge die jünger sind als 12 Jahre, weniger als 180‘000 km gelaufen sind, erhalten Sie unsere hauseigene Basisgarantie für 1 Jahr mit europaweiter Deckung.

Für alle unsere Fahrzeuge gilt:

garantiert unfallfrei.

Budgetfreundliche Finanzierung :

Cembra MoneyBank
Es gibt immer eine Lösung!!!

Ihren Antrag können wir innert 24 Stunden verarbeiten dank unserer engen Zusammenarbeit mit der
Cembra MoneyBank

Bei neueren Fahrzeugen beraten wir Sie gerne über die Möglichkeit einer Finanzierung durch ein Leasing. Soll Ihre Monatsrate noch kleiner sein können wir Sie über Finanzierung mit "" Finanzierung Plus"" bedienen.

Kontakt:

Bei weiteren Fragen stehen wir Ihnen gerne von Montag bis Samstag während unseren Geschäftszeiten zur Verfügung.

Rufen Sie uns an 044 888 31 32 / 076 214 81 81

Irrtümer, Rechtschreibefehler und Zinssatzänderungen vorbehalten."
"1698797624-353","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-9867777","AUDI A3 Sportback 1.4 TFSI Ambiente","En très bon etat","CHF 13'900.–","10.2014","Limousine","92'000 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","4.7 l/100 km","Non","","Non","Non","","Mettstrasse 147a, 2504 Biel/Bienne","Listing ID: 9867777","2022-11-14","Non","Bmw 335i E92 sehr gut empfangen worden und äusserlichst professionel verhandelt. ..."
"1698797636-354","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2012-occasion-8773844","AUDI A3 1.4 TFSI Ambition","Top gepflegter Zustand // neu ab MFK und Service // viele Optionen // Gelegenheit","CHF 13'900.–","03.2013","Limousine","104'900 km","Essence","Boîte manuelle","122 PS (90 kW)","Traction avant","5.2 l/100 km","Oui","03.08.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Feldmatte 2, 5723 Teufenthal","Listing ID: 8773844","2022-11-14","Non","Top gepflegter Zustand   //  frisch ab MFK und Service  //  12 Monate Quality1 Garantie gegen Aufpreis  //  Tausch und Teilzahlung möglich  //  GELEGENHEIT   //  viele Optionen   //  Winterräder"
"1698797650-355","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2012-occasion-10687565","AUDI A3 Sportback 1.8 TFSI Attraction quattro","","CHF 13'900.–","03.2012","Limousine","62'459 km","Essence","Boîte manuelle","160 PS (118 kW)","4 roues motrices","7.5 l/100 km","Oui","10.07.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Luzernerstr. 40, 6247 Schötz","Listing ID: 10687565","2023-07-10","Non","***Sehr Gepflegtes Fahrzeug Frisch ab MFK Frisch ab Service 12 Monate Garantie oder 20000 KM***"
"1698797663-356","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10864524","AUDI A3 Sportback 1.4 TFSI Attraction S-tronic","","CHF 13'900.–","05.2013","Limousine","148'000 km","Essence","Boîte manuelle automatisée","122 PS (90 kW)","Traction avant","5 l/100 km","Oui","","Non","Non","","Chemin de Verdan 20, 1615 Bossonnens","Listing ID: 10864524","2023-09-17","Non",""
"1698797678-357","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10959991","AUDI A3 Sportback 2.0 TDI SPORTPAKET quattro","SPORTPAKET / MMI /LED/ ALLRAD / AB MFK UND AB SERVICE / ZAHNRIEMEN ERSETZT","CHF 13'900.–","04.2013","Limousine","145'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","4 roues motrices","4.7 l/100 km","Oui","16.06.2023","Non","Non","","Solothurnstrasse 118, 2540 Grenchen (Kanton Solothurn)","Listing ID: 10959991","2023-10-20","Non","AUDI Vorsprung durch Technik..............

QUATTRO spricht für sich.
Der 2.0TDI-Motor ist für seine hohe Kraftstoffeffizienz und niedrige Emissionen bekannt. Der Allradantrieb (quattro) bietet eine verbesserte Traktion und Stabilität auf verschiedenen Straßenbedingungen, insbesondere bei schlechtem Wetter oder in anspruchsvollem Gelände.
Audi ist bekannt für seine hochwertigen Materialien und das durchdachte Design im Inneren des Fahrzeug, so wie auch aussen. Dank des TDI-Motors und des Quattro-Antriebs bietet der A3 eine beeindruckende Kombination aus Leistung und Effizienz. Er kann sowohl im Stadtverkehr als auch auf der Autobahn überzeugen.
Audi hat einen guten Ruf für Qualität und Zuverlässigkeit, sie haben oft einen guten Wiederverkaufswert, was bedeutet, dass der A3 TDI Quattro eine langfristig solide Investition sein kann.

Wir sind erfreut Ihnen einen Audi A3 2.0TDI Quattro mit Sportpaket anbieten zu dürfen.


Die wichtigsten Infos


-Frisch ab MFK und frisch ab Service

-Lückenloses Servicenachweise ,alle ausschliesslich nur bei AUDI-Vertragshändler ausgeführt

-Zahnriemen mit alle Spannrollen und Wasserpumpe ersetzt,neue Bremsen vorne und hinten,neue Sommerpneus Continental

-CH-Fahrzeug, also kein Importfahrzeug

- Komplette Bordmappe, Serviceheft und beide Funkschlüssel vorhanden

-Sportpaket,18""Rotor Aluräder,Sportsitze,LED,Bi-Xenon,El.Panoramadach,Sitzheizung,Tempomat,2-Zonen-Klimautomatic,MMI Navi,

-Fährt und schaltet sich absolut einwandfrei

-Aus seriösem Vorbesitz

-12 Monate Garantie ab 300.-Fr. Aufpreis

-Bankfinanzierung möglich, fragen Sie uns unverbindlich an

-Ablieferungspauschale 400.-Fr. (Autobahnvignette und Volltank)

-Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für e Haftung für Druck und Schreibfehler ! Eintausch evtl. möglich / On parle français / Parliamo italiano !

- Eintausch von älteren Fahrzeuge auch wenn nicht fahrtauglich möglich

w w w . a u t o g r e c o . c h
E-Mail: g a r a g e g r e c o@b l u e w i n . c h

**************************************************************************************
Wir suchen auch immer gepflegte Odtimer,Youngtimer,Klassiker,Raritäten und besondere Fahrzeuge
gegen Bar/Eintausch,wir sind auch Europaweit vernetzt und können auch Ihr Fahrzeug vermitteln.
FRAGEN SIE UNS AN,ES LOHNT SICH!!.
***************************************************************************"
