web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1697044172-800","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10724094","AUDI A3 Sportback 40 TFSI S-Line quattro S-tronic","NAVIGATION ÜBER SMARTPHONE / VIRTUAL COCKPIT / TEIL-LEDER / SITZHEIZUNG / TEMPOMAT / ALUFELGEN / SPURASSIT / PARKHILFE VO+HI/","CHF 29'980.–","12.2021","Limousine","6'806 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","6.9 l/100 km","Oui","","Non","Non","","Büelstrasse 35, 8604 Hegnau-Volketswil","Listing ID: 10724094","","2023-07-25"
"1697044179-801","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10836447","AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic","","CHF 29'980.–","07.2019","Limousine","61'000 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","5.8 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Winkelstrasse 2, 5442 Fislisbach","Listing ID: 10836447","inkl. Ablieferpauschale","2023-09-07"
"1697044186-802","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10752578","AUDI A3 Sportback 1.4 e-tron Sport S-tronic","S-Line, Tempomat mit ACC, Rückfahrkamera...","CHF 29'990.–","12.2019","Limousine","44'500 km","Hybride rechargeable essence/électrique","Automatique","204 PS (150 kW)","Traction avant","1.6 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Aargauerstrasse 13, 6215 Beromünster","Listing ID: 10752578","Top Service! Absolut zufrieden! Schnelle Bearbeitung von Anliegen, sehr kundenfreundlich, ...","2023-08-08"
"1697044193-803","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10808101","AUDI A3 Sportback 1.4 e-tron Sport S-tronic","","CHF 29'990.–","01.2020","Limousine","48'100 km","Hybride rechargeable essence/électrique","Automatique","204 PS (150 kW)","Traction avant","1.6 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Aargauerstrasse 13, 6215 Beromünster","Listing ID: 10808101","[YEL] Infotainment & Technik Kombipaket","2023-08-29"
"1697044200-804","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10929835","AUDI A3 2.0 TFSI Design quattro S-tronic","Services suivis * Expertisée * Garantie","CHF 29'999.–","03.2018","Limousine","33'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","5.8 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route Cantonale 112, 1025 St Sulpice VD","Listing ID: 10929835","","2023-10-10"
"1697044207-805","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10924089","AUDI A3 Sportback 40 TFSI e-tron Sport S-tronic","A3 Hybride 204 CV","CHF 30'000.–","01.2020","Limousine","55'500 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","204 PS (150 kW)","Traction avant","2.4 l/100 km","Non","","Non","Oui","A partir du, 30.12.2019, 60 mois ou 100'000 km","Chemin de l'Auverney, 17, 1814 La Tour de Peilz","Listing ID: 10924089","","2023-10-07"
"1697044216-806","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10900933","AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic","Quattro","CHF 30'333.–","01.2019","Limousine","30'500 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","5.9 l/100 km","Oui","27.08.2018","Non","Non","","Im Grüt 1, 4225 Brislach","Listing ID: 10900933","Guten Tag mein Name Ist Audi A3 Sportback 2.0 TFSi Quattro ;)

Sie brauchen ein Fahrzeug das Ihren Wünschen entspricht??
Kein Problem mit mir ist sowohl Sportliches als auch gemütliches Reisen möglich.
Meine Musikanlage lässt auch keine wünsch übrig.
Bitte denkt daran die Winterzeit steht bald vor der Tür auch da präsentiere ich mich mit meinem Allradantrieb von der besten Seite ;)
Ach bevor ich es vergesse ich bin auch im Besitz einer elektrisch ausfahrbaren Anhängerkupplung.

Kontaktiert meinen vorübergehenden Besitzer und macht einen Termin für mich aus.

Grüsse Audi A3 2.0 TFSI Quattro","2023-09-29"
"1697044225-807","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10676413","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","Expertisée, avec 1 an de garantie. ***Nos visites sont uniquement sur rendez-vous***","CHF 30'500.–","05.2019","Limousine","61'000 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","8.3 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","1700 Fribourg","Listing ID: 10676413","Expertisée, avec 1 an de garantie.
Échange, reprise possible, étudie toutes propositions. Possibilité de faire un leasing ou un financement.
***Nos visites sont uniquement sur rendez-vous***","2023-07-06"
"1697044234-808","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10765309","AUDI A3 Sportback 35 TFSI advanced S-tronic","ACC, Lane Assist, 5 Jahre Garantie, Pre Sense, DAB, MMI Plus, dunkle Scheiben, LED Scheinwerfer, Audi Connect, Audi Sound","CHF 30'500.–","01.2022","Limousine","8'000 km","Hybride léger essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","-","Oui","18.10.2022","Non","Oui","Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Niederfeldweg 2a, 3752 Wimmis","Listing ID: 10765309","Herzlich Willkommen bei The CarNet by Garage Gnägi AG in Wimmis

Unsere Fahrzeuge sind alle frisch ab MFK und falls fällig ab fachmännischem Service
Auf Wunsch liefern wir die Fahrzeuge achtfach bereift
Wir verfügen über eine eigene professionelle Werkstatt
Wir bieten 3 bis 36 Monate Garantie
Gerne berechnen und organisieren wir Ihnen Leasing und Finanzierungsmöglichkeiten
Wir sprechen deutsch. We speak english. Nous parlons français

Besten Dank für Ihr Interesse an einem unserer Fahrzeuge www.thecarnet.ch","2023-08-12"
"1697044243-809","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10500167","AUDI A3 Sportback 35 TDI S-tronic","SUPER EINTAUSCHPREIS auto zueri west NIRGENDS GÜNSTIGER 044 730 10 20 8-21H","CHF 30'700.–","01.2022","Limousine","9'600 km","Diesel","Automatique","150 PS (110 kW)","Traction avant","3.9 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 3 mois","Zürcherstrasse 143, 8952 Schlieren","Listing ID: 10500167","auto züri west
SCHWEIZWEIT GÜNSTIGSTE - OCCASION
 Schön, dass Sie sich für unser Angebot interes-
sieren, dieses Fahrzeug steht bei uns in der Ausstellung und Sie können JEDERZEIT unverbindlich
  eine Probefahrt machen.
 
 400 weitere TOP OCCASIONEN AN LAGER
 - 12 MIT GARANTIE
 - SCHWEIZWEIT NIRGENDS GÜNSTIGER
 
 400 weitere NEUWAGEN AN LAGER
 - 28%-44% Superrabatt
 - DANK DIREKTIMPORT SCHWEIZWEIT NIRGENDS GÜNSTIGER
 - EUROPA WERKSGARANTIE 
 
 128 weitere TOP Angebote im robotergesteuerten AutoTower, in Minutenfrist zur Probefahrt bereit
 
 - IMMER SUPER EINTAUSCHOFFERTEN
 
 - BARANKAUF ALLER MARKEN 
 
 - TÄGLICH OFFEN 8-21 UHR SONNTAG BESICHTIGUNG
 
TOP Finanzierung mit ""azw FINANCE""  ab CHF 349 pro Monat mit oder ohne Anzahlung nach Ihrem Wunsch
 
  Garantie:
 fortlaufend: 2 Jahre Werksgarantie
 
  Speziell zu erwähnen ist: 
   nous nous réjouissons de votre visite!  
Nous parlons aussi le français!
  auto züri west 
 Nous vous remercions pour l'intérêt que vous portez à notre offre  ce véhicule  est avec nous sur le terrain et vous pouvez TOUJOURS faire un essai sans engagement.
400 plus de voitures d'occasion haut en stock
 -AVEC GARANTIE 
-En Suisse moins cher ailleurs
 400 nouvelles voitures plus en stock
-28%-44% SUPER DISCOUNT - Merci à  L’importation directe
-EUROPE GARANTIE USINE
128 autre meilleurs véhicules dans le Tour à commande robotisée
 -Super offres d'échange de voiture
-CASH RACHAT sur toutes les marques

 ouvert tous les jours 8-21H  dimanche visites
 financement complémentaire avec -azw FINANCE-  à partir de CHF 465 par mois avec ou sans dépôt! 
 
 
   SUPER GELEGENHEIT! HAMMER Limousine mit S-Tronic-Automat!, MMI Navigation Plus, Metallic, 17"" Alufelgen, 2-Zonen Klimaautomatik, Einparkhilfe vorne/hinten, Sitzheizung vorn, Ambientebeleuchtung, ESP, Sportsitze vorn, Audi Virutal Cockpit, Keyless GO, Bordcomputer, ISOFIX, Matrix-LED-Scheinwerfer, Ablagen-/Gepäckraumpaket, 4x elektr. Fenster, LED-Heckleuchten, LED-Tagfahrlicht, Scheinwerfer-Reinigungsanlage, Spiegel elektr. verstell-/beheizbar, DAB+ Radio, abgedunk. Scheiben hin., Spurverlasswarnung, 6x Airbags, Bluetooth, Cupholder vorn, Armlehne, Zentralverriegelung mit Funk u.v.m., Bei weiteren Fragen wenden Sie sich bitte an unsere Verkaufsberater!,","2023-05-06"
"1697044250-810","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10875171","AUDI A3 Sportback 40 TDI Sport quattro S-tronic","","CHF 30'800.–","03.2019","Limousine","66'500 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","5 l/100 km","Non","","Non","Non","","Avenue Léopold-Robert 117, 2300 La Chaux-de-Fonds","Listing ID: 10875171","Super garage,  offres très correctes,  service après vente au top.","2023-09-21"
"1697044257-811","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10188543","AUDI A3 Sportback 35 TFSI","","CHF 30'900.–","01.2023","Limousine","4'900 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","5.9 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 48 mois ou 80'000 km","Giessenstrasse 4, 8600 Dübendorf","Listing ID: 10188543","","2023-01-20"
"1697044264-812","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10913908","AUDI A3 Sportback 40 TFSI Sport quattro S-tronic","S- Line Exterieur....","CHF 30'900.–","03.2019","Limousine","49'000 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","6.3 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Aargauerstrasse 13, 6215 Beromünster","Listing ID: 10913908","[2Z0] Entfall von Typzeichen und Technologie Schriftzug
[GB1] LTE-Unterstützung für Audi phone box
[PDA] Abwahl S line Sportfahrwerk

CH Fahrzeug","2023-10-04"
"1697044271-813","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10769314","AUDI A3 Sportback 35 TFSI Attraction S-tronic","","CHF 30'900.–","01.2022","Limousine","37'306 km","Hybride léger essence/électrique","Automatique","150 PS (110 kW)","Traction avant","5.8 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Benknerstrasse 20, 8730 Uznach","Listing ID: 10769314","Wir freuen uns auf Ihren Besuch! Für eine Besichtigung bitte einen Termin mit unserem Verkaufsteam unter der Nummer 0552852075 oder per Mail vereinbaren!","2023-08-14"
"1697044278-814","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2022-occasion-10875896","AUDI A3 Sportback 40 TFSI S-Line quattro S-tronic","NAVIGATION ÜBER SMARTPHONE / VIRTUAL COCKPIT / TEIL-LEDER / SITZHEIZUNG / TEMPOMAT / ALUFELGEN / SPURASSIT / PARKHILFE VO+HI/","CHF 30'980.–","01.2022","Limousine","5'000 km","Essence","Automatique","190 PS (140 kW)","4 roues motrices","6.9 l/100 km","Oui","","Non","Non","","Zürcherstrasse 34, 8604 Hegnau-Volketswil","Listing ID: 10875896","","2023-09-21"
"1697044287-815","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10908386","AUDI A3 Sportback 40 TFSI e-tron S-tronic","hybride rechargeable","CHF 31'000.–","03.2020","Limousine","39'000 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","204 PS (150 kW)","Traction avant","2.4 l/100 km","Oui","07.09.2021","Non","Oui","Dès la 1ère mise en circulation, 96 mois ou 80'000 km","1004 Lausanne","Listing ID: 10908386","Vente cause double emploi. Véhicule très économique: 2,5l/100 sur les 7000 derniers kilomètres. Roues hiver en alliage. Chaines neige Thule Easy Fit neuves (montable sur les deux jeux de roues), Parfait état. (Les marques à l'arrière sont sur la protection plastique amovible pas sur la voiture).","2023-10-02"
"1697044294-816","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10905891","AUDI A3 Sportback 35 TFSI advanced S-tronic","Leasing inkl. Servicepaket/ Navi/ ACC/ Matrix Scheinwerfer/ Sitzheizung uvm.","CHF 31'320.–","10.2021","Limousine","15'300 km","Hybride léger essence/électrique","Automatique","150 PS (110 kW)","Traction avant","-","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Grabenhofstrasse 10, 6010 Kriens","Listing ID: 10905891","Nachdem es am 2. Oktober 2023 zu Unklarheiten aufgrund unbeantworteter E-Mails ...","2023-10-02"
"1697044303-817","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2017-occasion-10872050","AUDI A3 Cabriolet 2.0 TFSI Sport S-tronic","***Gerne nehmen wir Ihr Fahrzeug in Zahlung**","CHF 31'490.–","06.2017","Cabriolet","31'155 km","Essence","Automatique","190 PS (140 kW)","Traction avant","6.1 l/100 km","Non","02.06.2017","Non","Oui","À partir de la livraison du véhicule, 12 mois","Oltenstrasse 50, 4702 Oensingen","Listing ID: 10872050","Für weitere Auskünfte ist Herr Giovanni Bagordo unter Tel. 062 388 08 73 / Mobil 076 344 36 60 ist Ihr Ansprechpartner für Gebrauchtwagen - Gerne nehmen wir Ihr Fahrzeug in Zahlung. Irrtum unter Vorbehalt. Zuzüglich Auslieferungspauschale 475.-CHF","2023-09-20"
"1697044312-818","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10510773","AUDI A3 Sportback 1.4 e-tron Sport S-tronic","Visible à Porrentruy","CHF 31'500.–","12.2019","Limousine","48'000 km","Hybride rechargeable essence/électrique","Automatique","204 PS (150 kW)","Traction avant","1.6 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route de Delémont 162, 2802 Develier","Listing ID: 10510773","[D14] Bénéfice Infotainment&Technologie combi
[79C] Assistant de maintien sur la voie, de conduite en embouteillage, et d'urgence
[EI] noir - gris rocher
[GB1] Support LTE pour Audi phone box
[6Y] gris daytona nacré
[YEL] Infotainment & Technologie combipaquet","2023-05-10"
"1697044319-819","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2019-occasion-10866572","AUDI A3 Cabriolet 40 TFSI Sport quattro","","CHF 31'500.–","05.2019","Cabriolet","40'735 km","Essence","Boîte manuelle automatisée","190 PS (140 kW)","4 roues motrices","8.3 l/100 km","Oui","","Non","Non","","Industriestrasse 1, 5522 Tägerig","Listing ID: 10866572","","2023-09-18"
"1697044326-820","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10911335","AUDI A3 Sportback 35 TFSI S line Attraction S-tronic","CH-Fahrzeug / Fahrzeug aus erster Hand","CHF 31'500.–","07.2020","Limousine","56'350 km","Hybride léger essence/électrique","Automatique","150 PS (110 kW)","Traction avant","5.9 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Umfahrungsstrasse 25/27, 6467 Schattdorf","Listing ID: 10911335","[D17] Kundenvorteil Assistenzpaket plus
Winterreifen
[WSO] Paket ""Infotainment"" (brutto)","2023-10-03"
"1697044333-821","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2021-occasion-10856478","AUDI A3 Sportback 35 TFSI S line S-tronic *CH-Fahrzeug*","","CHF 31'800.–","04.2021","Limousine","36'000 km","Hybride léger essence/électrique","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5.8 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bruggmatte 1, 6262 Langnau bei Reiden","Listing ID: 10856478","Bei Bewilligung eines Finanzierungsantrages und das Fahrzeug doch nicht nehmen, verrechnen wir 250.- CHF Arbeitsgebühr","2023-09-14"
"1697044342-822","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10806108","AUDI A3 Sportback 35 TFSI advanced S-tronic","","CHF 31'800.–","11.2020","Limousine","25'500 km","Hybride léger essence/électrique","Automatique","150 PS (110 kW)","Traction avant","5.9 l/100 km","Oui","02.08.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Gontenstrasse 1, 9050 Appenzell","Listing ID: 10806108","[D17] Kundenvorteil Assistenzpaket plus
[A2] brillantschwarz
[2Z0] Entfall Modellbezeichnung und Leistungs- / Technologie-Schriftzug
[GB1] LTE-Unterstützung für Audi phone box
[EI] schwarz - felsgrau
[N2Y] Sitzbezüge Stoff Puls / Kunstleder mono.pur 550 Kombination S line
[WQS] Paket: Interieur S line
[WKB] Paket: Technik Paket","2023-08-28"
"1697044349-823","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2020-occasion-10889055","AUDI A3 Sedan 35 TFSI AttractionI S-tronic","","CHF 31'900.–","12.2020","Limousine","50'000 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5 l/100 km","Oui","","Non","Non","","Schaffhauserstrasse 106, 8180 Bülach","Listing ID: 10889055","","2023-09-26"
